Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1211535,Credit card,,Identity theft / Fraud / Embezzlement,,IL,60510,Web,1/27/2015,1/27/2015,Amex,Closed with monetary relief,Yes,No
1211548,Credit card,,Payoff process,,MI,48214,Web,1/27/2015,1/27/2015,Bank of America,Closed with monetary relief,Yes,No
1211552,Credit card,,Transaction issue,,NY,10002,Web,1/27/2015,1/27/2015,HSBC,Closed with explanation,Yes,No
1211600,Credit card,,Credit determination,,CT,6105,Referral,1/27/2015,1/28/2015,Capital One,Closed with monetary relief,Yes,No
1211643,Credit card,,Closing/Cancelling account,,NC,28205,Web,1/27/2015,1/27/2015,Citibank,Closed with monetary relief,Yes,No
1212312,Credit card,,Forbearance / Workout plans,,MT,59047,Referral,1/27/2015,1/29/2015,Capital One,Closed with explanation,Yes,No
1215137,Credit card,,Customer service / Customer relations,,NY,10805,Web,1/27/2015,2/6/2015,Capital One,Closed with explanation,Yes,No
1215128,Credit card,,Billing disputes,,WA,98004,Web,1/27/2015,1/28/2015,Amex,Closed with explanation,Yes,No
1215141,Credit card,,Identity theft / Fraud / Embezzlement,,OH,45243,Web,1/27/2015,2/2/2015,JPMorgan Chase,Closed with explanation,Yes,No
1211864,Credit card,,Identity theft / Fraud / Embezzlement,,GA,30331,Postal mail,1/27/2015,1/28/2015,Bank of America,Closed with explanation,Yes,Yes
1211686,Credit card,,Unsolicited issuance of credit card,,NC,28147,Phone,1/27/2015,1/27/2015,JPMorgan Chase,Closed with explanation,Yes,No
1211683,Credit card,,Other,,MA,2139,Web,1/27/2015,1/27/2015,JPMorgan Chase,Closed with explanation,Yes,No
1211798,Credit card,,Billing disputes,,NY,10913,Web,1/27/2015,1/27/2015,JPMorgan Chase,Closed with non-monetary relief,Yes,No
1211158,Credit card,,Other fee,,NY,11953,Web,1/27/2015,1/30/2015,HSBC,Closed with explanation,Yes,No
1209282,Credit card,,Other fee,,NY,11704,Web,1/26/2015,1/27/2015,Amex,Closed with explanation,Yes,No
1209330,Credit card,,Closing/Cancelling account,,CA,94131,Web,1/26/2015,1/26/2015,Barclays,Closed with explanation,Yes,Yes
1209348,Credit card,,Billing disputes,,MI,48116,Web,1/26/2015,1/26/2015,Bank of America,Closed with explanation,Yes,Yes
1209356,Credit card,,Identity theft / Fraud / Embezzlement,,CA,92255,Postal mail,1/26/2015,2/5/2015,TD Bank,Closed with explanation,Yes,Yes
1209367,Credit card,,Unsolicited issuance of credit card,,CA,90055,Postal mail,1/26/2015,1/28/2015,JPMorgan Chase,Closed with explanation,Yes,No
1209406,Credit card,,Billing disputes,,CO,80011,Web,1/26/2015,1/26/2015,Citibank,Closed with explanation,Yes,No
1209405,Credit card,,Billing disputes,,CO,80011,Web,1/26/2015,1/26/2015,Citibank,Closed with explanation,Yes,Yes
1211396,Credit card,,Billing disputes,,OH,45424,Web,1/26/2015,1/30/2015,Citibank,Closed with monetary relief,Yes,No
1211344,Credit card,,Other,,CA,92660,Phone,1/26/2015,1/30/2015,Citibank,Closed with monetary relief,Yes,No
1211366,Credit card,,APR or interest rate,,TX,77002,Postal mail,1/26/2015,1/27/2015,Citibank,Closed with explanation,Yes,Yes
1211418,Credit card,,Billing statement,,WV,25434,Web,1/26/2015,1/27/2015,JPMorgan Chase,Closed with monetary relief,Yes,No
1211450,Credit card,,Closing/Cancelling account,,AZ,85339,Web,1/26/2015,1/27/2015,Capital One,Closed with explanation,Yes,No
1211466,Credit card,,Late fee,,SC,29336,Web,1/26/2015,1/27/2015,Citibank,Closed with monetary relief,Yes,No
1209509,Credit card,,Transaction issue,,FL,33157,Web,1/26/2015,1/26/2015,HSBC,Closed with explanation,Yes,Yes
1211485,Credit card,,Other,,FL,33023,Web,1/26/2015,1/27/2015,Bank of America,Closed with explanation,Yes,Yes
1209541,Credit card,,Customer service / Customer relations,,CT,6854,Referral,1/26/2015,1/29/2015,JPMorgan Chase,Closed with explanation,Yes,No
1209561,Credit card,,Billing disputes,,NY,11366,Postal mail,1/26/2015,1/29/2015,Barclays,Closed with monetary relief,Yes,No
1209562,Credit card,,Other,,WY,25143,Phone,1/26/2015,1/27/2015,JPMorgan Chase,Closed with explanation,Yes,No
1209579,Credit card,,Closing/Cancelling account,,MI,49242,Postal mail,1/26/2015,1/29/2015,GE Capital Retail,Closed with explanation,Yes,No
1209604,Credit card,,Application processing delay,,VA,22906,Web,1/26/2015,1/28/2015,Amex,Closed with monetary relief,Yes,No
1209648,Credit card,,Identity theft / Fraud / Embezzlement,,CA,90020,Referral,1/26/2015,1/29/2015,Synovus Bank,Closed with explanation,Yes,No
1211490,Credit card,,APR or interest rate,,SC,29708,Web,1/26/2015,1/27/2015,Discover,Closed with explanation,Yes,Yes
1209757,Credit card,,Advertising and marketing,,IN,47401,Web,1/26/2015,1/26/2015,Citibank,Closed with explanation,Yes,Yes
1209867,Credit card,,Other,,NJ,8731,Web,1/26/2015,1/26/2015,GE Capital Retail,Closed with explanation,Yes,No
1209785,Credit card,,Closing/Cancelling account,,PA,15931,Referral,1/26/2015,1/29/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1209907,Credit card,,Closing/Cancelling account,,NC,28215,Web,1/26/2015,1/26/2015,Citibank,Closed with explanation,Yes,Yes
1209928,Credit card,,Billing statement,,MA,2748,Web,1/26/2015,1/26/2015,Citibank,Closed with monetary relief,Yes,No
1209955,Credit card,,Other,,FL,33905,Referral,1/26/2015,1/29/2015,GE Capital Retail,Closed with explanation,Yes,No
1209944,Credit card,,Customer service / Customer relations,,WV,25425,Phone,1/26/2015,1/27/2015,GE Capital Retail,Closed with explanation,Yes,No
1209939,Credit card,,Other fee,,CO,80031,Web,1/26/2015,1/26/2015,JPMorgan Chase,Closed with explanation,Yes,No
1209970,Credit card,,Other,,NJ,7728,Web,1/26/2015,1/30/2015,USAA Savings,Closed with non-monetary relief,Yes,No
1210007,Credit card,,Customer service / Customer relations,,FL,32780,Referral,1/26/2015,1/28/2015,SunTrust Bank,Closed with explanation,Yes,No
1210003,Credit card,,Closing/Cancelling account,,CA,91367,Referral,1/26/2015,1/27/2015,Wells Fargo,Closed with explanation,Yes,No
1210027,Credit card,,Balance transfer,,TX,77433,Web,1/26/2015,1/26/2015,Capital One,Closed with explanation,Yes,No
1210109,Credit card,,Other,,NJ,8234,Phone,1/26/2015,1/27/2015,Capital One,Closed with explanation,Yes,Yes
1210262,Credit card,,Billing disputes,,,,Referral,1/26/2015,1/30/2015,Citibank,Closed with monetary relief,Yes,No
1210275,Credit card,,Other,,OH,43062,Web,1/26/2015,1/26/2015,Citibank,Closed with non-monetary relief,Yes,No
1210294,Credit card,,Customer service / Customer relations,,CA,94954,Web,1/26/2015,1/26/2015,GE Capital Retail,Closed with non-monetary relief,Yes,No
1210429,Credit card,,Delinquent account,,VA,20110,Web,1/26/2015,1/26/2015,TD Bank,Closed with explanation,Yes,No
1210554,Credit card,,Closing/Cancelling account,,CA,93720,Phone,1/26/2015,1/27/2015,GE Capital Retail,Closed with explanation,Yes,No
1210609,Credit card,,APR or interest rate,,MN,55422,Web,1/26/2015,1/26/2015,U.S. Bancorp,Closed with explanation,Yes,Yes
1211138,Credit card,,Customer service / Customer relations,,GA,30237,Referral,1/26/2015,1/29/2015,FirstBank of Puerto Rico,Closed with explanation,Yes,Yes
1209309,Credit card,,Billing disputes,,FL,33021,Web,1/25/2015,1/26/2015,Citibank,Closed with explanation,Yes,Yes
1209432,Credit card,,Delinquent account,,CA,93010,Web,1/25/2015,1/26/2015,Citibank,Closed with explanation,Yes,No
1209440,Credit card,,Advertising and marketing,,FL,33417,Web,1/25/2015,1/26/2015,TD Bank,Closed with explanation,Yes,No
1208927,Credit card,,Billing disputes,,PA,18706,Web,1/25/2015,1/25/2015,Synovus Bank,Closed with non-monetary relief,Yes,Yes
1208921,Credit card,,Payoff process,,GA,30307,Web,1/25/2015,1/25/2015,Amex,Closed with explanation,Yes,No
1208916,Credit card,,Sale of account,,CA,93907,Web,1/25/2015,1/25/2015,Capital One,Closed with explanation,Yes,No
1208935,Credit card,,Other fee,,WA,98103,Web,1/25/2015,1/25/2015,Citibank,Closed with explanation,Yes,No
1208947,Credit card,,Other fee,,WA,98026,Web,1/25/2015,1/25/2015,Discover,Closed with monetary relief,Yes,No
1208953,Credit card,,Billing disputes,,VA,23058,Web,1/25/2015,1/25/2015,JPMorgan Chase,Closed with explanation,Yes,No
1208960,Credit card,,Delinquent account,,OR,97527,Web,1/25/2015,1/25/2015,Citibank,Closed with non-monetary relief,Yes,No
1208963,Credit card,,Advertising and marketing,,NY,13421,Web,1/25/2015,1/27/2015,RBS Citizens,Closed with monetary relief,Yes,No
1209001,Credit card,,Customer service / Customer relations,,MI,49045,Web,1/25/2015,1/29/2015,Discover,Closed with non-monetary relief,Yes,Yes
1209011,Credit card,,Credit card protection / Debt protection,,AZ,85935,Web,1/25/2015,1/29/2015,Citibank,Closed with monetary relief,Yes,No
1207711,Credit card,,Closing/Cancelling account,,PA,15132,Web,1/24/2015,1/24/2015,Bank of America,Closed with monetary relief,Yes,No
1207688,Credit card,,Unsolicited issuance of credit card,,NM,88047,Web,1/24/2015,1/29/2015,Wells Fargo,Closed with explanation,Yes,No
1207986,Credit card,,Late fee,,PA,15905,Web,1/24/2015,1/24/2015,Citibank,Closed with explanation,Yes,No
1207931,Credit card,,APR or interest rate,,IL,60202,Web,1/24/2015,1/24/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1207938,Credit card,,Billing disputes,,TX,75154,Web,1/24/2015,1/24/2015,JPMorgan Chase,Closed with monetary relief,Yes,No
1207947,Credit card,,Payoff process,,PA,19038,Web,1/24/2015,1/24/2015,Santander Bank US,Closed,Yes,No
1207966,Credit card,,Rewards,,OR,97202,Web,1/24/2015,1/24/2015,JPMorgan Chase,Closed with explanation,Yes,No
1207994,Credit card,,Identity theft / Fraud / Embezzlement,,NY,10001,Web,1/24/2015,1/24/2015,Bank of America,Closed with explanation,Yes,No
1208024,Credit card,,Customer service / Customer relations,,IL,60452,Web,1/24/2015,2/3/2015,Capital One,Closed with explanation,Yes,Yes
1207996,Credit card,,Credit card protection / Debt protection,,VA,23502,Web,1/24/2015,1/29/2015,"Pinnacle Recovery, Inc.",Closed with explanation,Yes,Yes
1208005,Credit card,,Identity theft / Fraud / Embezzlement,,CT,6450,Web,1/24/2015,1/29/2015,Capital One,Closed with explanation,Yes,No
1208025,Credit card,,Other,,NJ,7083,Web,1/24/2015,1/24/2015,Capital One,Closed with explanation,Yes,No
1208028,Credit card,,Transaction issue,,FL,34235,Web,1/24/2015,1/29/2015,Synovus Bank,Closed with non-monetary relief,Yes,No
1208041,Credit card,,Transaction issue,,CA,92025,Web,1/24/2015,1/24/2015,Discover,Closed with explanation,Yes,No
1208039,Credit card,,Payoff process,,CA,94121,Web,1/24/2015,1/24/2015,Amex,Closed with explanation,Yes,No
1208048,Credit card,,Identity theft / Fraud / Embezzlement,,CA,91356,Web,1/24/2015,1/24/2015,Citibank,Closed with explanation,Yes,Yes
1208095,Credit card,,Identity theft / Fraud / Embezzlement,,VA,23223,Web,1/24/2015,1/24/2015,Citibank,Closed with monetary relief,Yes,No
1208108,Credit card,,Billing disputes,,NY,10024,Web,1/24/2015,1/24/2015,Amex,Closed with explanation,Yes,Yes
1208865,Credit card,,Billing disputes,,FL,33426,Web,1/24/2015,1/25/2015,Discover,Closed with explanation,Yes,Yes
1208128,Credit card,,Transaction issue,,MI,48234,Web,1/24/2015,1/29/2015,Citibank,Closed with explanation,Yes,No
1208155,Credit card,,Overlimit fee,,IL,61801,Web,1/24/2015,1/29/2015,Citibank,Closed with explanation,Yes,Yes
1208847,Credit card,,Closing/Cancelling account,,NY,14304,Web,1/24/2015,1/25/2015,HSBC,Closed with explanation,Yes,No
1208856,Credit card,,Other,,FL,34434,Web,1/24/2015,1/29/2015,Amex,Closed with non-monetary relief,Yes,No
1208855,Credit card,,Other,,MA,2090,Web,1/24/2015,1/29/2015,Amex,Closed with explanation,Yes,No
1208854,Credit card,,Other,,MA,2090,Web,1/24/2015,1/25/2015,Citibank,Closed with explanation,Yes,No
1208866,Credit card,,Identity theft / Fraud / Embezzlement,,MN,55024,Web,1/24/2015,1/25/2015,JPMorgan Chase,Closed with explanation,Yes,No
1208870,Credit card,,Billing disputes,,VA,22203,Web,1/24/2015,1/25/2015,JPMorgan Chase,Closed with explanation,Yes,No
1206721,Credit card,,Delinquent account,,FL,33484,Web,1/23/2015,1/23/2015,Amex,Closed with monetary relief,Yes,No
1206766,Credit card,,Closing/Cancelling account,,FL,32174,Referral,1/23/2015,1/28/2015,Amex,Closed with explanation,Yes,No
1206768,Credit card,,Closing/Cancelling account,,NY,13204,Web,1/23/2015,1/23/2015,GE Capital Retail,Closed with explanation,Yes,No
1206808,Credit card,,Other,,CA,92399,Web,1/23/2015,1/23/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1206786,Credit card,,Advertising and marketing,,CA,94549,Web,1/23/2015,1/23/2015,Amex,Closed with non-monetary relief,Yes,No
1206785,Credit card,,Credit determination,,CA,94102,Web,1/23/2015,1/23/2015,Wells Fargo,Closed with explanation,Yes,No
1206850,Credit card,,Late fee,,CT,6002,Referral,1/23/2015,1/28/2015,Citibank,Closed with monetary relief,Yes,Yes
1206889,Credit card,,Delinquent account,,CA,95118,Web,1/23/2015,1/23/2015,Citibank,Closed with non-monetary relief,Yes,No
1207051,Credit card,,Identity theft / Fraud / Embezzlement,,MN,55423,Web,1/23/2015,1/28/2015,GE Capital Retail,Closed with non-monetary relief,Yes,No
1207149,Credit card,,Unsolicited issuance of credit card,,KY,40222,Postal mail,1/23/2015,1/28/2015,USAA Savings,Closed with explanation,Yes,No
1205483,Credit card,,Credit line increase/decrease,,TX,76123,Web,1/23/2015,1/23/2015,JPMorgan Chase,Closed with explanation,Yes,No
1207122,Credit card,,Billing disputes,,CA,92571,Referral,1/23/2015,1/28/2015,GE Capital Retail,Closed with explanation,Yes,No
1207114,Credit card,,Closing/Cancelling account,,NY,11050,Web,1/23/2015,2/2/2015,Regions,Closed with monetary relief,Yes,No
1205508,Credit card,,APR or interest rate,,MD,21217,Phone,1/23/2015,1/28/2015,Citibank,Closed with explanation,Yes,No
1205520,Credit card,,Identity theft / Fraud / Embezzlement,,FL,32837,Fax,1/23/2015,1/30/2015,Regions,Closed with explanation,Yes,No
1207185,Credit card,,Credit line increase/decrease,,CO,80603,Phone,1/23/2015,1/26/2015,JPMorgan Chase,Closed with explanation,Yes,No
1207206,Credit card,,Identity theft / Fraud / Embezzlement,,MI,49120,Web,1/23/2015,1/28/2015,Citibank,Closed with monetary relief,Yes,No
1205549,Credit card,,Billing disputes,,IL,60174,Web,1/23/2015,1/23/2015,Discover,Closed with monetary relief,Yes,Yes
1205548,Credit card,,Application processing delay,,IL,60174,Web,1/23/2015,1/23/2015,GE Capital Retail,Closed with explanation,Yes,Yes
1207201,Credit card,,Other,,CA,91403,Web,1/23/2015,2/9/2015,Capital One,Closed with explanation,Yes,No
1207229,Credit card,,Rewards,,CA,92705,Web,1/23/2015,1/23/2015,Amex,Closed with explanation,Yes,Yes
1207237,Credit card,,Billing disputes,,GA,30241,Web,1/23/2015,1/29/2015,Capital One,Closed with explanation,Yes,Yes
1207273,Credit card,,Credit determination,,CA,92081,Web,1/23/2015,1/23/2015,GE Capital Retail,Closed with explanation,Yes,No
1205600,Credit card,,Closing/Cancelling account,,SC,29909,Phone,1/23/2015,1/28/2015,GE Capital Retail,Closed with non-monetary relief,Yes,No
1205695,Credit card,,Other,,IL,61704,Web,1/23/2015,1/23/2015,Discover,Closed with non-monetary relief,Yes,Yes
1206398,Credit card,,Credit card protection / Debt protection,,PA,19446,Web,1/23/2015,1/28/2015,Bank of America,Closed with explanation,Yes,No
1206051,Credit card,,Billing disputes,,NY,14020,Phone,1/23/2015,1/26/2015,Capital One,Closed with monetary relief,Yes,No
1207334,Credit card,,Identity theft / Fraud / Embezzlement,,NH,3053,Web,1/23/2015,1/23/2015,TD Bank,Closed with explanation,Yes,No
1205978,Credit card,,Credit determination,,MI,48205,Postal mail,1/23/2015,1/28/2015,Capital One,Closed with explanation,Yes,No
1205956,Credit card,,Credit determination,,CA,90004,Postal mail,1/23/2015,1/28/2015,State Farm Bank,Closed with explanation,Yes,No
1206050,Credit card,,Sale of account,,TN,38052,Postal mail,1/23/2015,1/27/2015,Capital One,Closed with explanation,Yes,No
1205984,Credit card,,Application processing delay,,DE,19807,Web,1/23/2015,1/26/2015,M&T Bank,Closed,Yes,No
1206035,Credit card,,Identity theft / Fraud / Embezzlement,,FL,33312,Web,1/23/2015,1/23/2015,Discover,Closed with non-monetary relief,Yes,No
1206032,Credit card,,Closing/Cancelling account,,NC,28277,Web,1/23/2015,1/23/2015,Amex,Closed with explanation,Yes,No
1207349,Credit card,,Delinquent account,,NY,11559,Web,1/23/2015,3/2/2015,Citibank,Closed with explanation,Yes,No
1207348,Credit card,,Payoff process,,NY,10452,Web,1/23/2015,1/23/2015,Capital One,Closed with explanation,Yes,Yes
1207685,Credit card,,Billing disputes,,AR,71901,Web,1/23/2015,1/29/2015,"Continental Finance Company, LLC",Closed with explanation,Yes,No
1207696,Credit card,,Late fee,,CA,92117,Web,1/23/2015,1/24/2015,Wells Fargo,Closed with explanation,Yes,Yes
1206742,Credit card,,Closing/Cancelling account,,NJ,8534,Phone,1/23/2015,1/26/2015,Wells Fargo,Closed with explanation,Yes,No
1207703,Credit card,,Customer service / Customer relations,,CA,95019,Web,1/23/2015,1/30/2015,Comerica,Closed with explanation,Yes,Yes
1206271,Credit card,,Billing disputes,,MD,20781,Web,1/23/2015,1/23/2015,Bank of America,Closed with explanation,Yes,No
1207750,Credit card,,Other,,GA,30083,Web,1/23/2015,1/30/2015,LHR Inc.,Untimely response,No,
1207782,Credit card,,Other,,CA,95763,Referral,1/23/2015,1/28/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1207811,Credit card,,Credit determination,,OH,43065,Postal mail,1/23/2015,1/28/2015,GE Capital Retail,Closed with explanation,Yes,No
1207876,Credit card,,Advertising and marketing,,CA,94087,Web,1/23/2015,1/24/2015,JPMorgan Chase,Closed with monetary relief,Yes,No
1207870,Credit card,,Credit determination,,KS,66061,Web,1/23/2015,1/29/2015,U.S. Bancorp,Closed with explanation,Yes,No
1207904,Credit card,,Advertising and marketing,,FL,33131,Web,1/23/2015,1/24/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1207896,Credit card,,Credit card protection / Debt protection,,AK,99505,Web,1/23/2015,1/27/2015,Capital One,Closed with explanation,Yes,No
1207901,Credit card,,APR or interest rate,,PA,15206,Web,1/23/2015,1/24/2015,GE Capital Retail,Closed with monetary relief,Yes,No
1207907,Credit card,,Billing disputes,,MT,59870,Web,1/23/2015,1/24/2015,Citibank,Closed with explanation,Yes,No
1206447,Credit card,,Late fee,,FL,34601,Web,1/23/2015,1/23/2015,Citibank,Closed with explanation,Yes,No
1206429,Credit card,,Delinquent account,,NY,10541,Postal mail,1/23/2015,1/28/2015,Capital One,Closed with explanation,Yes,No
1206467,Credit card,,Closing/Cancelling account,,TX,77494,Referral,1/23/2015,1/28/2015,Wells Fargo,Closed with explanation,Yes,No
1206478,Credit card,,Billing disputes,,KY,40517,Referral,1/23/2015,1/26/2015,JPMorgan Chase,Closed with explanation,Yes,No
1206555,Credit card,,Billing disputes,,LA,70810,Phone,1/23/2015,1/26/2015,Bank of America,Closed with explanation,Yes,No
1206593,Credit card,,Credit determination,,ID,46601,Postal mail,1/23/2015,1/28/2015,GE Capital Retail,Closed with explanation,Yes,Yes
1205058,Credit card,,Transaction issue,,IA,51503,Web,1/22/2015,1/22/2015,U.S. Bancorp,Closed with explanation,Yes,Yes
